Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,135644893.79592368,134266223.25843987,138952300.9714161,145323859.1983856,168839535.74197927,191795478.58873302,193947493.1752381,219157601.59415272,235113923.80420482,247195283.59500036,258047238.3318742,278097433.8886595,319535468.6796312,388458599.0155093,477642750.6902941,627531682.2811478,670066362.7233378,774172090.2525246,842715835.1660651,974606620.1067169,1143264317.9494476,1131975241.4313438,1067703779.3615227,1072690602.9451096,1043927612.5842731,1073176339.878562,1328768293.533337,1517395861.0379913,1653381057.0094635,1656427426.2846887,2629395066.2701697,2536585365.853658,1909246640.7809317,1646693642.1212726,1522018435.7070515,1231567145.364478,1043654822.3350296,921517486.6681769,1320199581.522611,1086612582.863659,860541842.2636983,1080772703.146101,1221106073.045451,1555318430.7492824,2076176636.4575837,2312352267.9624763,2830213562.630766,3719524180.738901,5161299725.276732,4979471963.831876,5642221528.628209,6522755783.439725,7633036366.088619,8448410727.213529,9112606074.455605,8271431932.392047,6992416096.890189,7536403146.654377,7765000282.265698,8300813889.607936,8133963813.070246,8937805347.139618,10492123387.793093
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,544582535.0772907,555380164.2819024,572089783.8210342,574304549.1076103,631031669.9979436,892792473.6,1028842743.8372236,1045222618.4485773,1097238227.6540947,1231269712.932229,1265493191.5702286,1281457433.6036808,1422073194.676221,1596443068.2825637,1957777418.271645,2078100522.3659656,2129369344.3854454,2139034365.2361963,2215824287.691047,2394863735.7223487,2193372126,2391397991.7998424,2771601396,2663722278.780788,2902492170.6546125,2703524772.017379,2575305678.101835,2500000000.0000005,2699999999.999995,2800000000.000001,3000000000.0000014,2949999999.9999976,3200000000.0000014,3180952380.952381,2560939794.4199677,2482249252.850588,2378759975.4450574,2450350625.1040735,2605689134.490424,2450564100.182919,2904663310.9825015,3534772732.397459,4462029108.723488,5977440582.801712,6838351088.466884,8103901996.370244,10276674365,12664165103.189518,19271523178.80789,20214385964.912327,22583157894.736816,29233333333.33327,35164210526.31576,39197543859.64904,43524210526.315834,35799714285.71436,36169428571.42854,37926285714.28573,40765428571.42863,45232857142.85709,45817999999.99993,50007428571.42855,56542857142.85702
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,76203418470.46945,81247223003.91331,85400214043.36784,94014730319.57277,104369174964.5492,112594056832.42198,112751654936.28908,120026793658.09822,124869558390.2693,136984820087.30386,171400303686.91086,190433701775.44595,217163469407.56232,268275057104.61728,315851712976.33105,353582570065.8856,371601646270.5502,424818399449.3264,505646079278.64624,612017551568.0526,7.17209E+11,717788210017.6051,708974270516.2491,6.97982E+11,667591227951.6104,698711536149.8623,861354810238.5941,974457967575.5995,1057149583650.0378,9.4257E+11,1109458099269.1602,1187260885890.0386,1.29317E+12,1534916859960.3374,1733953770927.5408,1853964429260.0994,2014992698592.3865,2210296016800.023,2231266382090.1064,2000304935579.077,2212445482711.9863,2159748619392.6267,1925774689420.983,1958739530341.2908,2262602309478.601,2749008665063.556,3231124397066.957,3822817021789.896,4460896971421.851,4173919028802.265,5207430282655.296,5935880342799.345,6001429314837.812,6148458445163.487,6265139094657.671,5192258651802.8545,5051195544946.597,5626747446682.677,5.50085E+12,5409465895796.113,4561170249972.347,5281323492901.428,6001569526439.776
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,12436304.484069522,12567799.502810897,13137288.835334068,13484049.754315447,14515085.387418369,14754154.619757649,21991244.91437206,26468061.312772192,26677240.859418735,27746981.786143623,46406729.73686357,48484957.699592724,50163411.70471657,59754244.73995334,76289962.22131565,77011850.98579559,81910294.22900553,94358894.11766642,108996674.86063592,126247316.21911816,140030242.54759276,164365451.96107417,168703198.3950633,168373145.9413479,159936665.94297156,193497137.3821737,151100351.94852778,206528754.59108597,216368015.6,236625048.0982014,276697549.1166682,289658286.0069739,298345073.7436835,313810162.3345808,355260537.03621984,387499190.2554381,407780201.37011373,413622271.3923877,361043602.5281782,385080257.79174334,366924300,477443499.99999946,469455500.0000008,490439100.0000007,440772000.00000054,462267999.99999994,453792400.0000004,542795399.9999992,648523599.9999998,726937800.0000001,881909299.9999989,1042534600.0000012,1160555000.0000017,1395727400.0000017,1447535199.9999993,1595205099.999999,1652603699.999998,1598208400.0000021,1566157199.9999998,2027033999.9999993,2162619199.9999995,3621957999.999996,3204752999.9999986
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,28345702718.991837,29957125931.847626,31900082118.95761,34289565616.676968,37444510322.28533,23672607232.211575,24674793433.437134,26712783205.73301,29388713657.68093,32606082514.42325,36826855021.55554,42220317424.50753,50378062887.892494,66874919866.99349,101944860557.69096,118622198858.60402,146422013372.9992,169454384907.8549,182133796885.80673,227176675156.15594,272046318977.35516,265491216823.8991,304509681682.1107,342217341130.24146,362311289706.5355,395025704487.70325,443928235117.5203,388227225201.3072,356406550348.2428,3.58405E+11,504208667612.75604,267675262406.49823,2.97142E+11,310834752638.66046,339555359696.2174,376446169540.36584,425196434910.1553,448652237427.4665,461876753126.16455,501953663208.7915,531888592461.12775,538316194815.9077,524740281472.2082,573739455559.3873,6.81175E+11,803395814731.4751,936958782128.5021,1142496171501.8591,1408940145252.0505,1370510388142.0217,1578098825455.6304,1625215015080.7224,1752600144095.2178,1610532053136.0308,1586867026417.6726,1425097284819.9475,1460439521098.0183,1460779774200.8425,1385560841904.9602,1391490811719.8906,1269352235058.672,1482949612658.0225,1677609783946.6775
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,12543610.317627752,12818488.379072543,13284151.263514679,13406801.441602739,14356143.617165526,14604269.530332683,15515955.995495021,18236463.706229746,17611092.474252965,18800448.094217308,26376833.612450853,29063734.89203028,35547795.52985548,37614011.46043556,43955974.626240976,32506741.720120355,30036416.96199439,34139387.89088495,41567471.67219867,44667002.01207244,53260077.431109026,62242013.33026887,62068161.071102574,60863963.963963956,64248354.54,60058663.31447731,68195855.61497326,81667133.45469816,106657267.3673421,106344854.98609512,113563821.57740414,132201141.44686086,137066290.55007097,138489884.3930638,195990986.2142101,208871665.74868163,222100576.34548327,214991452.31499785,191504892.76139382,199208717.50191268,204848487.80648494,181117230.4065457,182764280.8285011,202246591.2155017,230657627.23132303,261803684.24175438,292230662.3990124,298519024.14082015,344436582.1,312377678.8394101,366832215.1895774,414533117.6922991,470705196.43265885,450650633.0413506,439877614.41920555,437003078.5635837,420548712.4332881,460374354.84724736,488906838.5948652,512053692.0786744,484796854.9187553,469228219.66579026,554226048.4081334
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47147779567,50307314798.85813,53695416445.608025,60396894530.47285,69145880249.90102,74260412305.02489,62444760597.97179,68699960050.54062,72004816964.98323,79157009447,85695623709.06134,91151981089.53711,91635981395,104761572323.09708,126910557742.55879,135841794095.40323,132583348018.06216,153524522489.12903,174688741592.87512,195656039708.79303,235917480422.41562,250092890361.87396,258743965953.36304,273899513562.9538,272624713224.3903,2.96455E+11,313975467118.0725,348624425273.3234,374608450728.32043,378041404290.7783,406989688413.0665,362086643424.4855,384546459006.5144,380914811392.98956,432114259474.23157,479616531671.04333,524715251563.7462,550444437662.7582,5.58153E+11,598033332783.5471,647686504213.6346,663315346921.8688,695416323416.8562,811619434178.7137,941543875013.2605,1075732708524.251,1220695824211.1782,1535949630979.409,1559598183074.4526,1702620252614.5215,2082235871786.7085,2293960102339.396,2327825468877.157,2389729692833.0005,2614764107326.581,2733399604482.9697,3010885154564.809,3433943646490.543,3534083235323.875,3658216510053.273,3489923527067.6753,4062850047299.395,4390347563465.908
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,28349301535.41051,29960492453.19665,31903784357.64149,34293676625.112087,37449073939.05233,40697444106.31297,43692889579.29025,44680649549.80684,47542735722.57443,53651273745.30007,64259538042.421196,64785881864.69901,72974503608.39108,94307943279.15285,121769757991.54306,134534482395.37286,146791026073.0708,158950017998.31973,175550980777.32126,213288626348.16708,276476243432.99835,390617525066.6375,356115618026.2835,314481204807.47046,277288747255.6518,253066172258.70584,2.61128E+11,296436322863.1111,313636871092.51196,319075632306.87177,375056911242.16144,401835601959.63635,361703838925.3396,365328274669.42926,373323426402.3623,476009200002.7522,530381466553.7076,558559464614.6844,5.62744E+11,399807853242.21265,424190717152.9824,406812918059.94934,443148058332.9208,558141609069.7838,693283108166.6202,823425641880.8344,973649819318.5748,1.12867E+12,1279544309271.4397,1231672697171.9583,1465215490467.2175,1653394890750.0913,1717443724523.6106,1820439942754.1006,1.9015E+12,1701776666914.0713,1582166358879.2493,1.71402E+12,1780679619928.749,1829596580378.3967,1715842671714.9785,1931458241338.337,2060531397309.082
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,535670127.7489345,584961208.6565946,619319197.3400217,678235373,711893367.5552706,736568861.9261498,723735635.5363697,761981474.0233585,758899950.0000006,779199999.9999989,821850000.0000011,896754316.6742625,1083381044.084729,1308799458.9628413,2042031901.4221718,2442667573.0482097,2500410583.7917676,3138666666.666675,3562333458.3333273,4602416624.999995,6235833333,6992083333.3333235,8140416667,7763750000.000002,7757083333.3333435,7375918367.346948,4794444444,4797777777.777782,4496852073.468966,4323058823.529412,5067999999.999996,5307905882.352932,5439552941.176469,4669488516.379807,4947205860.014504,5329214163.220002,5759537726.266013,5737751331.637797,6043694330.216101,6808982520.757586,8154338232.959787,8824873259.321066,9008273720.933954,11305459802.06831,13280275123.035408,15982282462.378605,18369361094.388622,21641620049.935226,27871587349.541283,19172165225.50148,22157948396.204163,25433011405.301743,27334581560.283653,28709988700.21423,29699968760.727768,27026080986.577953,23713671528.142128,24040299977.874477,24569079488.391273,23775754304.66523,20807571314.304283,24496505940.667267,30053575132.14195
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,725057289.7933358,767676149.5083106,807897418.1399019,905293832.8120036,1022066238.7407767,991047619,1040952380.9523797,1085714285.7142913,1214666666.6666691,1289904761.9047592,1439238095.238099,1685162272.4065223,2237556148.510854,2730813385.326244,3545868575.1463957,4328965587.5326605,4508191942.1608095,5109324009.324017,5968460080,7188863904,8744134354.161528,8428445294.084293,8133580051.702523,8350582747.835411,8254541194.825647,8410226052.611398,9017806654.416897,9696715910.709085,10096245762.435188,10101851744.562683,12290568181.818216,13074782608.69568,15496708060.418425,14608335608.154295,15633174304.090519,18030876599.344387,19587161806.76552,20746210353.844994,21802893587.125984,22943202174.96681,21473528160.778194,22065832448.862263,23141616604.524178,27453902261.462902,31183885241.439556,32272186694.80433,34376664600.589806,38915353866.75697,44859439902.219154,43455740497.30609,46206091937.96274,48123325825.07397,47311401812.67329,48685446413.95302,50271812920.61207,45779494041.92945,44360072680.44761,42163530590.94623,42686580020.832214,41905540184.423996,42538289933.21625,46687293140.33765,46303552449.35419
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,7566666666.666679,7988888888.888893,8922222222.222216,10355555555.555592,11177777777.777802,11966666666.666702,14100000000.000002,15644444444.44439,17499999999.999977,19466666666.66668,17863636363.636395,16166666666.666721,20650000000.000023,26000000000.00002,35414285714.285706,46042857142.85703,51449999999.999985,58683333333.33321,65912499999.99992,89616129032.25795,68823684210.52638,71180180180.18027,64369325153.37414,61803555555.55554,59937602179.836494,67232758620.68962,75673037037,87190081680.27988,90875175808.72018,107127191328.93515,150655500191.64386,151034731543.6238,159104772991.85107,180415757851.6162,130650447499.07085,169319579016.2501,181464408820.09695,189878399894.6429,275941990764.1797,256395932738.4346,274294623164.04318,201753123806.69473,240249071871.10587,314595572145.7673,408865430220.3304,506314717661.6543,557076157773.4789,681321124295.9138,770449132861.3718,649289324627.7317,776967266305.5295,838785289694.3489,880555885492.2692,957799120008.3184,938934609296.9662,864313810469.0082,869682881593.0411,858988492853.7426,7.78972E+11,761005946788.2223,720338498174.7434,819865253669.6624,907118435952.6871
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,12496065.471685298,12704685.780642284,13234769.091459587,13462656.237490803,14463902.038455825,14709890.819898888,15615991.298825251,18716787.79414027,18301288.66283266,19462464.590972655,15715381.512266424,17361511.376214672,21766671.888413552,29328639.962161064,53074748.41830454,42054709.312928006,35618207.69060221,38995096.92485488,46810778.07822833,46039953.518593885,51630307.52046052,42526590.90529357,42906866.091739535,50850202.061192185,47929050.152467236,41742577.818449296,52683948.82,58344038.83075315,67531676.00213307,69453403.10084052,8824743.941916723,9365486.899379645,9742606.018589247,9631024.915678382,10887215.58236839,11025675.428251209,12335203.382522196,12701093.974973684,12757408.463728495,13687141.105877807,15073975.534937674,13964732.327113997,16842672.595287416,19456338.031822786,22798274.979555126,22909979.816307772,24096875.463582523,28450168.692764986,31874434.85788203,28076983.970381945,32105408.477112137,39196957.49089954,39345579.47237586,38615890.63207449,38760982.65400954,36811936.08245869,41629064.22,45276595.353314534,48015259.87513557,54123198.56629128,51746594.31,60196405.713839285,59065979.02276793
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,665173352.1470722,699393325.4642887,729550209.4499557,800103909.3,866510925.3214655,678272508.8707064,741156310.0740117,778097311.4375275,791721617.1298039,907997524.6349092,954658577.1796911,1044892010.3864827,1186046356.9780662,1409869375.9877815,1645182820.150789,1876378948.915544,2203838974,2593173982.0887065,3089741053.8598695,3647099590.0433483,4426486103.752587,3992534484.3542385,4221908833.7685313,4590103371.809535,4896796007.477991,5111194995,5842697893.726498,6004997475.745251,5100405361.521772,4420167578.299926,4258742891.6601434,4956587894.079803,4601413526,4257702017.9411035,4510847189.154318,5255221040.790853,6496195820.236327,7683852496.844993,12270448552.512009,12708703446.648209,13376365874.84492,13568654924.469389,14134511339.163004,15216719215.220581,16678796641.90049,18395383647.497517,18619859795.28517,21860434823.48081,27947821397.927208,29400573553.607483,32012892919.370018,34657140096.48356,39650394362.92869,45648857242.314995,49986726460.68046,47413919817.12407,49774409374.45374,53274884532.78859,57003712892.08573,61026731925.921394,66068737786.06388,70655628147.89864,75732311666.03897
